Sample,90_min_after_cold_stress,90_min_after_oxy_stress
eco_gcs1_t12464,0.001116644,0.005306898
eco_gcs1_t02819,4.64148E-05,0.000158965
eco_gcs1_t11729,0.000582248,0.001255484
eco_gcs1_t08727,0.00830679,0.008028465
eco_gcs1_t10085,0.002998657,0.001129198
eco_gcs1_t08165,0.00017428,0.000258955
eco_gcs1_t10065,0.002507877,0.019576692
eco_gcs1_t00303,0.000875034,0.004506985
eco_gcs1_t10846,4.34004E-05,8.33901E-05
eco_gcs1_t07413,0.000156472,0.000251902
eco_gcs1_t11345,0.002947075,0.000951041
eco_gcs1_t12006,0.006305239,0.004658704
eco_gcs1_t00896,9.76495E-05,0.000283458
eco_gcs1_t04545,6.52024E-06,6.68361E-05
eco_gcs1_t03506,1.41967E-05,9.94781E-05
eco_gcs1_t00519,0.001336591,0.000549088
eco_gcs1_t08919,0.000925021,0.007387547
eco_gcs1_t11343,0.000112475,5.78557E-05
eco_gcs1_t12521,9.49465E-05,8.13592E-06
eco_gcs1_t07929,5.97578E-06,0.000129213
eco_gcs1_t00056,0.000973135,0.001544798
eco_gcs1_t11601,2.99543E-05,0.000753851
eco_gcs1_t11798,6.91639E-05,0.000983099
eco_gcs1_t09079,0.001231829,0.009205563
eco_gcs1_t12211,2.48153E-05,0.000508941
eco_gcs1_t07442,8.23739E-05,0.000359365
eco_gcs1_t09763,0.001698512,0.000661778
eco_gcs1_t02329,0.001780859,0.000853196
eco_gcs1_t08960,1.9452E-05,0.000380573
eco_gcs1_t00674,1.30725E-05,0.000115302
eco_gcs1_t08142,0.002605018,0.00437736
eco_gcs1_t00052,0.002906241,0.000690185
eco_gcs1_t12466,0.000164888,0.000713977
eco_gcs1_t08617,0.000177682,0.000304384
eco_gcs1_t03741,7.67446E-05,0.00028242
eco_gcs1_t12234,0.000173363,0.000599212
eco_gcs1_t03069,0.000586191,0.000457945
eco_gcs1_t05379,0.005615994,0.001169378
eco_gcs1_t05209,4.18645E-06,9.24152E-06
eco_gcs1_t08175,0.000181337,2.99107E-05
eco_gcs1_t00503,0.02053517,0.012257945
eco_gcs1_t03512,0.000156032,0.000326284
eco_gcs1_t12202,2.96835E-05,0.000471518
eco_gcs1_t10279,0.000110861,9.5873E-05
eco_gcs1_t07780,0.000403823,0.000930793
eco_gcs1_t03097,0.013727553,0.045038571
eco_gcs1_t11712,1.75844E-05,0.000767062
eco_gcs1_t02109,0.000299485,0.001000127
eco_gcs1_t08955,0.00036972,0.000134701
eco_gcs1_t08958,0.000389626,0.000675418
eco_gcs1_t12015,0.133557681,0.051988592
eco_gcs1_t07675,1.96434E-05,0.000206491
eco_gcs1_t05775,0.000248128,0.000292303
eco_gcs1_t10864,0.000996473,0.001493901
eco_gcs1_t08773,2.17456E-05,9.68851E-05
eco_gcs1_t10898,8.63718E-05,0.000592025
eco_gcs1_t12443,2.48211E-05,8.6301E-06
eco_gcs1_t12444,0.004499471,0.028959873
eco_gcs1_t09719,1.70794E-05,0.000608017
eco_gcs1_t06042,0.000109054,7.70932E-05
eco_gcs1_t05776,2.87777E-05,8.95079E-05
eco_gcs1_t08912,0.001442812,0.001509749
eco_gcs1_t08913,0.001154843,0.002655599
eco_gcs1_t01121,0.001979479,0.002159867
eco_gcs1_t07840,0.000183163,0.001173165
eco_gcs1_t12473,0.004225638,0.006862582
eco_gcs1_t12250,6.37447E-05,4.12359E-05
eco_gcs1_t00620,2.32219E-05,0.000343676
eco_gcs1_t00368,0.000179029,0.000201842
eco_gcs1_t00618,0.000157395,0.000417333
eco_gcs1_t10942,0.006581017,0.015137536
eco_gcs1_t06926,0.000435582,0.000846418
eco_gcs1_t01776,2.51162E-05,2.5835E-05
eco_gcs1_t12436,0.001427277,0.001913537
eco_gcs1_t02132,0.00019324,0.000637578
eco_gcs1_t11864,0.001810398,0.004463829
eco_gcs1_t11425,0.001989195,0.011915541
eco_gcs1_t11756,0.0023468,0.003177697
eco_gcs1_t12279,3.07265E-05,2.07055E-05
eco_gcs1_t00801,0.000302731,0.001869007
eco_gcs1_t04553,7.06995E-05,0.000151529
eco_gcs1_t10263,3.04766E-05,0.000281123
eco_gcs1_t03474,0.000272141,0.000603973
eco_gcs1_t03098,0.00088896,0.0006443
eco_gcs1_t00802,8.54539E-05,0.000194689
eco_gcs1_t04671,5.71418E-05,0.000109013
eco_gcs1_t11388,0.000432536,0.002829936
eco_gcs1_t11915,9.39303E-05,0.000194169
eco_gcs1_t08441,0.021635215,0.004994135
eco_gcs1_t11568,0.028898697,0.018409446
eco_gcs1_t00863,0.018752366,0.005428893
eco_gcs1_t01917,5.46923E-05,0.00046408
eco_gcs1_t11717,0.000159974,0.000267011
eco_gcs1_t11393,0.001350823,0.002476773
eco_gcs1_t05668,0.000256671,0.000234103
eco_gcs1_t10468,0.0002668,0.000723217
eco_gcs1_t09935,7.33858E-05,0.000330869
eco_gcs1_t08598,0.010737042,0.013492176
eco_gcs1_t06105,1.34531E-05,0.000161604
eco_gcs1_t07163,6.36875E-05,0.000204439
eco_gcs1_t08362,6.52801E-05,0.000349862
eco_gcs1_t00883,8.09032E-05,0.000292236
eco_gcs1_t09637,3.90666E-05,0.001725008
eco_gcs1_t01867,6.12352E-05,0.000137386
eco_gcs1_t04011,3.46587E-05,0.000288635
eco_gcs1_t12181,0.000138327,0.000628056
eco_gcs1_t05524,6.10382E-05,4.989E-05
eco_gcs1_t10828,0.000503336,0.000768393
eco_gcs1_t03325,0.000386179,0.000629381
eco_gcs1_t01839,0.001460722,0.00289546
eco_gcs1_t05782,1.05994E-05,0.000285876
eco_gcs1_t05169,0.000451967,0.000386031
eco_gcs1_t11975,0.000290242,0.00134981
eco_gcs1_t11190,5.96849E-05,0.000209197
eco_gcs1_t12449,0.000442925,0.000425517
eco_gcs1_t11593,0.000261501,0.001090858
eco_gcs1_t09678,4.41333E-05,0.000425747
eco_gcs1_t12514,3.60264E-06,5.56121E-06
eco_gcs1_t10281,0.000943689,0.000386329
eco_gcs1_t12429,5.67156E-05,0.000639995
eco_gcs1_t12142,5.93547E-05,0.001049924
eco_gcs1_t06770,0.004959216,0.004137604
eco_gcs1_t04246,0.000200023,0.000452117
eco_gcs1_t12462,0.000379549,0.000157776
eco_gcs1_t00681,7.2741E-06,9.69877E-06
eco_gcs1_t06718,0.000184053,0.000546448
eco_gcs1_t01345,9.40248E-06,2.58153E-05
eco_gcs1_t04698,3.97169E-05,3.32033E-05
eco_gcs1_t09501,0.000522796,0.001354817
eco_gcs1_t01146,5.64178E-05,0.00018557
eco_gcs1_t10298,5.09413E-05,0.000539204
eco_gcs1_t11486,9.17908E-05,0.001268963
eco_gcs1_t11971,0.000752224,0.001218429
eco_gcs1_t03707,0.00013878,0.000236079
eco_gcs1_t11449,8.72652E-05,0.000265692
eco_gcs1_t08249,0.000163852,0.000309874
eco_gcs1_t02516,0.000156104,0.000237023
eco_gcs1_t11734,0.000229796,0.000398632
eco_gcs1_t10027,0.009465652,0.007036904
eco_gcs1_t04419,0.001901324,0.0016595
eco_gcs1_t00289,0.000512997,0.000284327
eco_gcs1_t08369,0.216974812,0.044927162
eco_gcs1_t08102,0.00111448,0.003478725
eco_gcs1_t00835,5.39358E-05,0.000523976
eco_gcs1_t08405,0.000472287,0.001025677
eco_gcs1_t02480,3.21801E-05,0.00018213
eco_gcs1_t10905,0.005540266,0.001272165
eco_gcs1_t02729,0.000342512,0.000690003
eco_gcs1_t04483,5.1754E-05,0.000162267
eco_gcs1_t00380,0.000321465,0.000394387
eco_gcs1_t08609,0.013901469,0.014921516
eco_gcs1_t11287,4.50631E-05,0.000140223
eco_gcs1_t00732,0.00027809,0.000574481
eco_gcs1_t12458,0.000278286,0.000222648
eco_gcs1_t06097,0.000656486,0.001966679
eco_gcs1_t08135,0.000428026,0.000686003
eco_gcs1_t10479,0.008406082,0.069478601
eco_gcs1_t09312,0.002040397,0.001260173
eco_gcs1_t08832,6.34389E-05,0.000228582
eco_gcs1_t08421,0.000682141,0.000550197
eco_gcs1_t11768,0.000933932,0.001248622
eco_gcs1_t04506,0.004245214,0.00288582
eco_gcs1_t12268,0.000102788,0.00061228
eco_gcs1_t12497,0.009324856,0.052470329
eco_gcs1_t02420,0.000148013,0.00035322
eco_gcs1_t04172,0.00010298,0.00030309
eco_gcs1_t12423,0.000305974,7.70336E-05
eco_gcs1_t10971,0.000574201,0.00039348
eco_gcs1_t07804,2.90356E-05,0.00025507
eco_gcs1_t00764,2.04341E-05,1.63608E-05
eco_gcs1_t11908,0.000420021,0.001025343
eco_gcs1_t08730,0.041071176,0.05643875
eco_gcs1_t09870,0.002886923,0.003506704
eco_gcs1_t07459,5.32964E-05,0.000138146
eco_gcs1_t00864,0.000363381,0.001052834
eco_gcs1_t05519,0.000107959,0.000455861
eco_gcs1_t12452,0.000149725,0.000295051
eco_gcs1_t10944,0.001925198,0.003139314
eco_gcs1_t11044,0.000211833,0.000354404
eco_gcs1_t08262,6.08683E-06,7.25677E-05
eco_gcs1_t07396,0.000812652,0.000651312
eco_gcs1_t11564,0.00060791,0.000538593
eco_gcs1_t00132,9.14464E-06,5.32E-05
eco_gcs1_t07535,0.000370391,0.000280666
eco_gcs1_t10832,0.009343046,0.027499192
eco_gcs1_t00212,5.32194E-05,7.86562E-05
eco_gcs1_t10817,0.000465034,0.00050181
eco_gcs1_t08033,0.000815481,0.001605368
eco_gcs1_t01979,6.24689E-05,0.00013818
eco_gcs1_t06163,0.000874136,0.004127584
eco_gcs1_t11011,2.47418E-05,0.000403923
eco_gcs1_t11395,0.000205042,0.000404819
eco_gcs1_t12482,1.74307E-05,1.09682E-05
eco_gcs1_t09928,1.12039E-05,7.2081E-05
eco_gcs1_t08895,1.77645E-05,0.00061007
eco_gcs1_t08139,0.015301276,0.013861816
eco_gcs1_t07093,6.7448E-05,0.000108123
eco_gcs1_t12043,0.00115236,0.001964083
eco_gcs1_t06222,0.000381587,0.000659169
eco_gcs1_t11058,0.001742957,0.001451919
eco_gcs1_t09360,0.00186328,0.002848609
eco_gcs1_t03559,9.16649E-05,0.000522683
eco_gcs1_t07004,0.002539305,0.006171064
eco_gcs1_t03904,1.88338E-05,9.91621E-06
eco_gcs1_t11495,0.002380476,0.003335395
eco_gcs1_t11900,0.005668923,0.002557413
eco_gcs1_t09776,0.000618857,0.001314255
eco_gcs1_t09614,0.000786723,0.000443185
eco_gcs1_t00128,0.000245131,0.00010713
eco_gcs1_t04907,0.000171395,0.000202854
eco_gcs1_t08214,9.33122E-05,0.000352776
eco_gcs1_t10293,0.002981473,0.004034016
eco_gcs1_t10738,0.000225775,0.001073361
eco_gcs1_t04787,0.000874749,0.000595045
eco_gcs1_t11919,0.005981256,0.00173386
eco_gcs1_t11501,2.56805E-05,0.000428155
eco_gcs1_t02130,2.1221E-05,0.000112786
eco_gcs1_t11148,2.87239E-05,0.000857143
eco_gcs1_t11049,0.001259486,0.001183378
eco_gcs1_t08700,0.001192854,0.00229912
eco_gcs1_t10011,0.003536989,0.002574879
eco_gcs1_t07891,0.000210709,0.000482483
eco_gcs1_t04999,0.000498705,0.001323113
eco_gcs1_t09348,1.94784E-05,3.79157E-05
eco_gcs1_t01873,0.007508214,0.010973056
eco_gcs1_t01151,2.58853E-05,1.24372E-05
eco_gcs1_t02033,0.001491574,0.001704016
eco_gcs1_t02178,0.000157618,0.000524665
eco_gcs1_t12499,3.79967E-05,4.36146E-05
eco_gcs1_t10494,0.007774271,0.002585886
eco_gcs1_t03772,0.001082281,0.000532262
eco_gcs1_t12445,0.000686962,0.001270398
eco_gcs1_t11914,0.000137871,0.000526173
eco_gcs1_t12439,0.000295377,0.002118111
eco_gcs1_t00766,9.85116E-05,5.7987E-05
eco_gcs1_t07973,1.33188E-05,6.81159E-05
eco_gcs1_t06702,0.000174304,0.000150663
eco_gcs1_t08823,0.004805772,0.002174865
eco_gcs1_t01150,0.00050987,0.003296798
eco_gcs1_t11555,0.0001029,0.000558735
eco_gcs1_t04963,0.00021616,0.000532793
eco_gcs1_t03041,0.000471372,0.000183403
eco_gcs1_t09086,0.009031079,0.00309077
eco_gcs1_t01813,0.004572094,0.008307248
eco_gcs1_t00187,0.000247958,0.000938261
eco_gcs1_t12259,0.000169533,0.000514034
eco_gcs1_t07202,0.000302302,0.000784176
eco_gcs1_t03336,0.003013531,0.000429551
eco_gcs1_t03042,0.000528365,0.000267271
eco_gcs1_t10462,0.008049577,0.011829102
eco_gcs1_t01540,0.001364893,0.000817093
eco_gcs1_t01642,0.015796107,0.006963927
eco_gcs1_t06643,4.33258E-05,8.40591E-05
eco_gcs1_t07233,0.000381488,0.001248959
eco_gcs1_t11949,0.000194071,0.000619434
eco_gcs1_t09859,0.016099961,0.029723528
eco_gcs1_t00026,2.26544E-05,0.000376969
eco_gcs1_t07532,5.79284E-05,0.000259468
eco_gcs1_t11543,0.000260937,0.000889803
eco_gcs1_t07635,1.79201E-05,6.9436E-05
eco_gcs1_t10790,1.74149E-05,3.55641E-05
eco_gcs1_t11599,0.000956908,0.00125158
eco_gcs1_t08085,0.000746868,0.000361056
eco_gcs1_t08836,0.000141121,0.000436675
eco_gcs1_t02245,0.000225154,0.000560793
eco_gcs1_t10216,0.000539336,0.000339689
eco_gcs1_t12469,6.77431E-06,6.31682E-06
eco_gcs1_t11150,5.31718E-05,0.000373883
eco_gcs1_t09046,4.79645E-05,0.000424182
eco_gcs1_t12247,0.000103228,0.000159515
eco_gcs1_t02990,1.87235E-05,2.56984E-05
eco_gcs1_t12262,0.001179026,0.002292587
eco_gcs1_t09311,0.000427087,0.000597608
eco_gcs1_t02353,7.37975E-05,0.000184506
eco_gcs1_t12522,7.19279E-06,1.24222E-05
eco_gcs1_t07999,8.35409E-05,0.000221047
eco_gcs1_t12236,9.74063E-05,0.000497071
eco_gcs1_t02768,0.007140481,0.010164188
eco_gcs1_t11453,0.00105657,0.001044168
eco_gcs1_t03212,0.000102134,0.000484371
eco_gcs1_t03242,0.00308744,0.000804352
eco_gcs1_t12139,0.000241218,0.000881528
eco_gcs1_t11666,6.13804E-05,0.000106681
eco_gcs1_t12308,0.00229058,0.000385154
eco_gcs1_t11977,0.000639147,0.001278437
eco_gcs1_t10061,0.000354713,0.000338777
eco_gcs1_t09524,0.000647825,0.001193798
eco_gcs1_t06554,0.000417308,0.002689845
eco_gcs1_t08704,0.008084202,0.004295366
eco_gcs1_t12474,0.000296476,0.000550925
eco_gcs1_t00974,0.009647991,0.011151647
eco_gcs1_t11019,2.74855E-05,0.000154075
eco_gcs1_t12062,4.45379E-05,0.001301245
eco_gcs1_t06245,0.000680529,0.001120823
eco_gcs1_t11151,7.3714E-05,0.000384665
eco_gcs1_t05356,0.00042421,0.000259449
eco_gcs1_t02073,7.40885E-05,0.000577591
eco_gcs1_t08665,0.001168529,0.000359408
eco_gcs1_t08434,0.003049163,0.001970515
eco_gcs1_t08074,0.001059812,0.002055615
eco_gcs1_t00440,0.008122146,0.00842852
eco_gcs1_t08411,0.000210868,0.000258269
eco_gcs1_t06218,0.000287587,0.000313374
eco_gcs1_t11658,5.11392E-05,0.000503268
eco_gcs1_t05168,0.000640573,0.000462959
eco_gcs1_t03640,0.001078766,0.003480584
eco_gcs1_t08433,0.00161584,0.001486221
eco_gcs1_t12422,0.000902684,0.000280179
eco_gcs1_t12461,0.000215033,5.84851E-05
eco_gcs1_t12252,0.003782852,0.001528262
eco_gcs1_t12471,7.47251E-06,9.74647E-06
eco_gcs1_t03485,3.66449E-06,6.96008E-06
eco_gcs1_t02702,0.00090137,0.003279335
eco_gcs1_t11882,3.97072E-05,0.000474461
eco_gcs1_t07441,0.00017946,0.00060407
eco_gcs1_t10997,0.000396554,0.00033008
eco_gcs1_t12418,0.242994169,0.258789516
eco_gcs1_t01248,0.000195887,0.010186495
eco_gcs1_t04823,6.254E-05,0.000285244
eco_gcs1_t12496,0.009460433,0.054557076
eco_gcs1_t10342,8.3032E-06,0.000217784
eco_gcs1_t05170,0.000575,0.000483848
eco_gcs1_t06364,1.15023E-05,0.000145021
eco_gcs1_t11858,2.25218E-05,0.000272157
eco_gcs1_t12291,0.013493891,0.01630345
eco_gcs1_t12273,0.000807768,0.001305778
eco_gcs1_t11369,0.001355064,0.001066069
eco_gcs1_t01844,0.001250361,0.001245862
eco_gcs1_t04905,0.001927718,0.000735825
eco_gcs1_t10330,5.81734E-05,0.000275466
eco_gcs1_t02139,6.01597E-05,0.000187819
eco_gcs1_t08862,0.004921019,0.006895232
eco_gcs1_t12491,0.000579321,0.00133459
eco_gcs1_t04841,6.34919E-05,0.0003383
eco_gcs1_t11448,0.000494346,0.000293267
eco_gcs1_t07765,0.002610751,0.001451337
eco_gcs1_t00532,0.000214318,0.000642217
eco_gcs1_t09748,1.15044E-05,0.000170344
eco_gcs1_t06162,0.011998866,0.059143036
eco_gcs1_t03330,0.000134907,0.000402931
eco_gcs1_t11689,3.14983E-05,0.000572287
eco_gcs1_t11719,8.82552E-05,0.000226061
eco_gcs1_t00141,3.03972E-05,0.000528467
eco_gcs1_t00091,7.7142E-05,0.000606974
eco_gcs1_t02782,0.002306717,0.002953954
eco_gcs1_t02356,9.90334E-06,0.000344836
eco_gcs1_t01346,5.80904E-05,0.000495966
eco_gcs1_t04384,0.000458763,0.000397839
eco_gcs1_t11886,0.007358292,0.002684058
eco_gcs1_t11184,0.000148822,0.000797241
eco_gcs1_t11718,0.001041243,0.000692344
eco_gcs1_t01684,0.016210116,0.008179136
eco_gcs1_t00031,1.33523E-05,0.000136822
eco_gcs1_t01069,3.25589E-05,0.000402435
eco_gcs1_t09155,0.000248869,0.001244725
eco_gcs1_t12524,7.6361E-05,0.000304067
eco_gcs1_t06310,0.000446552,0.0002051
eco_gcs1_t03136,3.83283E-05,6.83942E-05
eco_gcs1_t05937,9.14573E-05,0.000144458
eco_gcs1_t08351,0.000338979,0.000759873
eco_gcs1_t12084,3.5826E-05,0.000208303
eco_gcs1_t08506,0.036877521,0.057792892
eco_gcs1_t12085,0.002740078,0.002734138
eco_gcs1_t02012,0.000750743,0.000505759
eco_gcs1_t04464,3.77663E-05,0.000279837
eco_gcs1_t12034,0.000184109,0.00025229
eco_gcs1_t01920,0.000122667,0.000579215
eco_gcs1_t07640,0.001066784,0.003582553
eco_gcs1_t00176,0.002131478,0.004005382
eco_gcs1_t06445,0.000829392,0.000542757
eco_gcs1_t08039,0.000416118,0.000743761
eco_gcs1_t09083,0.001231871,0.003098707
eco_gcs1_t06116,0.000154549,0.00025975
eco_gcs1_t03406,0.000676646,0.002133235
eco_gcs1_t07769,8.77484E-05,0.000205496
eco_gcs1_t06072,0.00033625,0.000867936
eco_gcs1_t10914,4.78666E-06,1.11092E-05
eco_gcs1_t11959,8.87456E-05,0.000166162
eco_gcs1_t05856,0.000267008,8.95883E-05
eco_gcs1_t08093,0.015727358,0.003612302
eco_gcs1_t12402,4.84738E-05,0.000113146
eco_gcs1_t11776,0.001748967,0.00219078
eco_gcs1_t06475,0.000119058,5.43222E-05
eco_gcs1_t10225,6.67145E-06,2.19285E-05
eco_gcs1_t10143,0.001460734,0.000904219
eco_gcs1_t05825,0.000239752,0.00041877
eco_gcs1_t00682,1.01451E-05,0.014449576
eco_gcs1_t01516,1.12312E-05,6.81166E-05
eco_gcs1_t10086,0.00890281,0.006302042
eco_gcs1_t12476,0.000250554,0.00363374
eco_gcs1_t02558,8.91568E-05,0.000235686
eco_gcs1_t12315,0.000103481,5.58697E-05
eco_gcs1_t08164,0.00034641,4.22931E-05
eco_gcs1_t11179,0.000159646,0.000544603
eco_gcs1_t05901,0.002066348,0.000985756
eco_gcs1_t12437,0.000138345,0.000187268
eco_gcs1_t07856,0.000700513,0.009051474
eco_gcs1_t09709,4.86287E-05,0.00042237
eco_gcs1_t12046,0.000145782,0.000470941
eco_gcs1_t08561,0.000159485,0.000553713
eco_gcs1_t08348,0.000201092,0.000601195
eco_gcs1_t04110,3.8445E-06,2.43127E-05
eco_gcs1_t09198,0.000300259,0.009389188
eco_gcs1_t12269,4.54394E-05,4.83496E-05
eco_gcs1_t10792,3.25338E-05,0.000476316
eco_gcs1_t09489,8.30412E-05,0.000283494
eco_gcs1_t11764,3.25636E-05,0.00013261
eco_gcs1_t10910,4.91241E-05,0.000152542
eco_gcs1_t01297,2.23665E-05,0.000153793
eco_gcs1_t00097,2.24302E-05,0.00020882
eco_gcs1_t01185,2.41036E-05,9.50731E-06
eco_gcs1_t00537,0.00065879,0.000503522
eco_gcs1_t04948,6.37236E-05,0.000138077
eco_gcs1_t04902,1.49064E-05,0.000172528
eco_gcs1_t09980,0.000723969,0.000466814
eco_gcs1_t12333,0.528001637,0.373997888
eco_gcs1_t04147,3.81221E-06,7.71224E-06
eco_gcs1_t02547,0.000507003,0.000493084
eco_gcs1_t12306,0.001597734,0.011157301
eco_gcs1_t08837,0.000540692,0.000587374
eco_gcs1_t07547,0.000919979,0.000748582
eco_gcs1_t12501,0.000157962,0.002128941
eco_gcs1_t01679,4.84243E-06,2.54534E-05
eco_gcs1_t04697,2.58061E-05,0.000214218
eco_gcs1_t02676,0.000765071,0.001442603
eco_gcs1_t04630,5.89605E-05,0.000321246
eco_gcs1_t03881,9.94247E-05,3.01308E-05
eco_gcs1_t08192,2.77032E-05,0.000499453
eco_gcs1_t12319,0.001559171,0.011286285
eco_gcs1_t06942,0.000704302,0.001043168
eco_gcs1_t08198,0.000102458,0.000716841
eco_gcs1_t11700,0.000338507,0.000800556
eco_gcs1_t02696,6.03505E-05,9.25351E-05
eco_gcs1_t09961,0.009257018,0.009684679
eco_gcs1_t08226,0.001301658,0.000282763
eco_gcs1_t07229,0.0004415,0.000426444
eco_gcs1_t09494,0.000250924,0.00038402
eco_gcs1_t06878,8.15451E-05,0.000131754
eco_gcs1_t00538,0.002194089,0.00097247
eco_gcs1_t11451,0.004517472,0.00395041
eco_gcs1_t08728,0.019293623,0.016128801
eco_gcs1_t08927,0.000252767,0.000351048
eco_gcs1_t11617,0.002118381,0.008267096
eco_gcs1_t11417,0.000189716,0.001637444
eco_gcs1_t12243,0.001556311,0.00292758
eco_gcs1_t11143,0.00183081,0.001063965
eco_gcs1_t01649,0.000456788,0.000434589
eco_gcs1_t12485,0.000344827,0.001205134
eco_gcs1_t06751,0.00047062,0.000396417
eco_gcs1_t12519,3.48018E-05,1.18181E-05
eco_gcs1_t12226,5.84075E-05,0.000491431
eco_gcs1_t00215,0.000344189,0.000550106
eco_gcs1_t07164,6.20296E-05,0.000197302
eco_gcs1_t09701,0.000772002,0.000601195
eco_gcs1_t11913,8.518E-05,0.000410116
eco_gcs1_t06235,0.002090692,0.004785431
eco_gcs1_t00860,2.37917E-05,0.000668405
eco_gcs1_t00943,4.42144E-05,0.000459425
eco_gcs1_t02563,7.51219E-05,0.000125156
eco_gcs1_t12023,0.000114788,0.000481108
eco_gcs1_t12404,0.000828284,0.00953352
eco_gcs1_t08235,0.000135642,0.00089832
eco_gcs1_t00897,0.011973504,0.001602601
eco_gcs1_t02805,0.000362716,0.000421212
eco_gcs1_t12427,0.277691482,0.306994234
eco_gcs1_t02728,0.001318155,0.003021555
eco_gcs1_t11953,0.001328364,0.001329218
eco_gcs1_t08363,0.002336771,0.002027641
eco_gcs1_t08945,0.004230284,0.004222803
eco_gcs1_t07281,9.43855E-05,0.000245553
eco_gcs1_t08353,0.000467908,0.000855052
eco_gcs1_t05774,2.1317E-05,0.000428013
eco_gcs1_t12229,0.581657342,0.292590184
eco_gcs1_t02580,2.89253E-05,5.65158E-05
eco_gcs1_t12024,0.002347068,0.003225168
eco_gcs1_t07906,0.000265646,0.000474215
eco_gcs1_t09789,5.7962E-05,0.000468905
eco_gcs1_t05423,0.005791542,0.001444436
eco_gcs1_t07166,0.000332302,0.00013396
eco_gcs1_t03305,9.58189E-05,0.000408772
eco_gcs1_t06467,6.40569E-06,1.24516E-05
eco_gcs1_t11978,0.010250408,0.013597177
eco_gcs1_t11806,5.80119E-05,0.000241735
eco_gcs1_t02355,8.30097E-06,0.000215582
eco_gcs1_t04238,0.000407782,0.000184917
eco_gcs1_t00268,0.034474407,0.008777008
eco_gcs1_t05148,2.6368E-05,8.96043E-06
eco_gcs1_t05216,8.19803E-05,0.00031875
eco_gcs1_t12424,0.291843012,0.319285262
eco_gcs1_t12246,0.002591438,0.007828061
eco_gcs1_t07220,0.000128408,0.000340733
eco_gcs1_t12222,0.001086759,0.000614847
eco_gcs1_t02887,0.000115895,0.000264798
eco_gcs1_t12020,0.00201393,0.000942966
eco_gcs1_t02112,0.000121889,0.000526301
eco_gcs1_t07927,3.0071E-05,0.000170561
eco_gcs1_t09070,0.000352632,0.000251299
eco_gcs1_t00619,1.25959E-05,2.67681E-05
eco_gcs1_t12435,3.61421E-05,0.000218793
eco_gcs1_t07365,3.19759E-05,0.000624758
eco_gcs1_t07301,0.005068909,0.007474722
eco_gcs1_t12477,0.004354631,0.00703788
eco_gcs1_t05669,0.000136753,0.000187645
eco_gcs1_t02918,8.80386E-06,2.66506E-05
eco_gcs1_t06622,3.00834E-05,0.000259323
